No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,datetime,Air_Quality_Category
13460,2014,9,12,19,50.0,100.0,9.0,91.0,800.0,11.0,21.0,1009.0,18.2,0.0,W,1.0,Wanliu,2014-09-12 19:00:00,Moderate
13461,2014,9,12,20,53.0,103.0,6.0,84.0,700.0,10.0,21.0,1009.5,17.8,0.0,W,0.6,Wanliu,2014-09-12 20:00:00,Moderate
13462,2014,9,12,21,53.0,91.0,6.0,76.0,700.0,9.0,21.0,1009.5,17.8,0.0,WSW,1.5,Wanliu,2014-09-12 21:00:00,Moderate
13463,2014,9,12,22,55.0,100.0,5.0,85.0,700.0,2.0,20.2,1009.4,18.3,0.0,W,0.6,Wanliu,2014-09-12 22:00:00,Moderate
13464,2014,9,12,23,59.0,115.0,6.0,86.0,800.0,2.0,19.7,1009.3,18.7,0.0,N,0.0,Wanliu,2014-09-12 23:00:00,Moderate
13465,2014,9,13,0,59.0,95.0,7.0,82.0,800.0,2.0,19.2,1009.3,18.5,0.0,N,0.1,Wanliu,2014-09-13 00:00:00,Moderate
13466,2014,9,13,1,60.0,90.0,7.0,80.0,800.0,2.0,18.9,1009.2,18.4,0.0,N,0.2,Wanliu,2014-09-13 01:00:00,Moderate
13467,2014,9,13,2,55.0,104.0,7.0,78.0,800.0,2.0,18.9,1009.4,18.2,0.0,N,0.2,Wanliu,2014-09-13 02:00:00,Moderate
13468,2014,9,13,3,67.0,136.0,9.0,76.0,800.0,2.0,19.1,1009.3,17.9,0.0,ENE,1.0,Wanliu,2014-09-13 03:00:00,Moderate
13469,2014,9,13,4,63.0,131.0,10.0,73.0,800.0,2.0,19.1,1009.0,18.3,0.0,E,0.6,Wanliu,2014-09-13 04:00:00,Moderate
13470,2014,9,13,5,68.0,133.0,9.0,77.0,700.0,2.0,19.0,1009.2,18.5,0.0,NE,0.7,Wanliu,2014-09-13 05:00:00,Moderate
13471,2014,9,13,6,74.0,136.0,9.0,77.0,800.0,2.0,19.9,1009.7,18.9,0.0,ENE,1.0,Wanliu,2014-09-13 06:00:00,Moderate
13472,2014,9,13,7,86.0,163.0,9.0,78.0,900.0,2.0,21.1,1009.8,19.2,0.0,NNE,0.6,Wanliu,2014-09-13 07:00:00,Unhealthy
13473,2014,9,13,8,97.0,158.0,10.0,76.0,900.0,2.0,22.1,1009.8,19.1,0.0,E,0.1,Wanliu,2014-09-13 08:00:00,Unhealthy
13474,2014,9,13,9,99.0,141.0,14.0,94.0,1000.0,2.0,24.2,1009.9,17.4,0.0,SSE,0.4,Wanliu,2014-09-13 09:00:00,Unhealthy
13475,2014,9,13,10,89.0,115.0,16.0,104.0,1000.0,2.0,25.2,1009.6,16.3,0.0,WSW,1.4,Wanliu,2014-09-13 10:00:00,Unhealthy
13476,2014,9,13,11,67.0,67.0,20.0,67.0,700.0,49.0,26.0,1008.8,15.1,0.0,SW,1.4,Wanliu,2014-09-13 11:00:00,Moderate
13477,2014,9,13,12,57.0,62.0,19.0,49.0,600.0,79.0,26.8,1007.8,14.5,0.0,WSW,1.8,Wanliu,2014-09-13 12:00:00,Moderate
13478,2014,9,13,13,56.0,60.0,19.0,42.0,500.0,100.0,27.4,1007.5,15.1,0.0,SSW,3.6,Wanliu,2014-09-13 13:00:00,Moderate
13479,2014,9,13,14,50.0,63.0,17.0,39.0,500.0,114.0,27.6,1007.0,14.6,0.0,SW,2.2,Wanliu,2014-09-13 14:00:00,Moderate
13480,2014,9,13,15,47.0,74.0,16.0,41.0,500.0,119.0,27.3,1006.9,14.0,0.0,S,3.1,Wanliu,2014-09-13 15:00:00,Moderate
13481,2014,9,13,16,50.0,61.0,16.0,40.0,400.0,121.0,26.5,1006.7,12.9,0.0,SW,3.4,Wanliu,2014-09-13 16:00:00,Moderate
13482,2014,9,13,17,42.0,57.0,16.0,40.0,400.0,121.0,25.2,1006.4,13.1,0.0,WSW,3.0,Wanliu,2014-09-13 17:00:00,Moderate
13483,2014,9,13,18,40.0,82.0,16.0,44.0,500.0,119.0,24.3,1006.6,14.1,0.0,SSW,2.2,Wanliu,2014-09-13 18:00:00,Moderate
13484,2014,9,13,19,56.0,106.0,16.0,54.0,600.0,117.0,23.6,1007.4,14.9,0.0,WSW,2.0,Wanliu,2014-09-13 19:00:00,Moderate
13485,2014,9,13,20,58.0,115.0,14.0,56.0,600.0,103.0,23.2,1007.8,15.8,0.0,SW,1.7,Wanliu,2014-09-13 20:00:00,Moderate
13486,2014,9,13,21,66.0,125.0,14.0,61.0,600.0,84.0,22.2,1007.7,15.8,0.0,WSW,2.0,Wanliu,2014-09-13 21:00:00,Moderate
13487,2014,9,13,22,76.0,125.0,14.0,62.0,600.0,74.0,20.8,1008.0,16.6,0.0,SW,0.4,Wanliu,2014-09-13 22:00:00,Unhealthy
13488,2014,9,13,23,76.0,113.0,13.0,59.0,600.0,67.0,20.5,1008.3,15.7,0.0,ENE,0.7,Wanliu,2014-09-13 23:00:00,Unhealthy
13489,2014,9,14,0,78.0,122.0,11.0,60.0,600.0,51.0,19.5,1008.0,17.1,0.0,NE,0.2,Wanliu,2014-09-14 00:00:00,Unhealthy
13490,2014,9,14,1,82.0,136.0,9.0,77.0,600.0,22.0,19.6,1007.9,16.4,0.0,ENE,1.2,Wanliu,2014-09-14 01:00:00,Unhealthy
13491,2014,9,14,2,71.0,101.0,8.0,87.0,600.0,11.0,20.1,1008.2,16.5,0.0,ENE,0.0,Wanliu,2014-09-14 02:00:00,Moderate
13492,2014,9,14,3,70.0,121.0,9.0,96.0,600.0,4.0,19.8,1008.2,16.4,0.0,E,0.0,Wanliu,2014-09-14 03:00:00,Moderate
13493,2014,9,14,4,71.0,121.0,8.0,100.0,600.0,2.0,19.7,1009.0,17.1,0.0,N,0.1,Wanliu,2014-09-14 04:00:00,Moderate
13494,2014,9,14,5,68.0,117.0,8.0,105.0,600.0,2.0,19.7,1009.8,16.7,0.0,NE,1.2,Wanliu,2014-09-14 05:00:00,Moderate
13495,2014,9,14,6,81.0,136.0,8.0,89.0,600.0,2.0,19.9,1010.7,16.9,0.0,ENE,0.7,Wanliu,2014-09-14 06:00:00,Unhealthy
13496,2014,9,14,7,98.0,148.0,9.0,76.0,600.0,2.0,20.7,1011.4,14.3,0.0,ENE,1.2,Wanliu,2014-09-14 07:00:00,Unhealthy
13497,2014,9,14,8,98.0,148.0,9.0,84.0,700.0,2.0,22.3,1011.8,6.1,0.0,NE,2.4,Wanliu,2014-09-14 08:00:00,Unhealthy
13498,2014,9,14,9,49.0,49.0,9.0,60.0,400.0,10.0,22.6,1012.4,5.5,0.0,NE,1.7,Wanliu,2014-09-14 09:00:00,Moderate
13499,2014,9,14,10,8.0,12.0,7.0,38.0,300.0,22.0,22.9,1012.7,4.4,0.0,ENE,2.6,Wanliu,2014-09-14 10:00:00,Good
13500,2014,9,14,11,11.0,24.0,6.0,37.0,200.0,23.0,22.0,1013.1,6.6,0.0,NE,1.8,Wanliu,2014-09-14 11:00:00,Good
13501,2014,9,14,12,7.0,20.0,5.0,29.0,200.0,30.0,21.7,1012.9,9.2,0.0,ESE,1.0,Wanliu,2014-09-14 12:00:00,Good
13502,2014,9,14,13,6.0,22.0,5.0,34.0,200.0,26.0,22.0,1012.3,7.0,0.0,ESE,1.4,Wanliu,2014-09-14 13:00:00,Good
13503,2014,9,14,14,9.0,19.0,5.0,34.0,300.0,30.0,22.3,1012.0,8.8,0.0,ENE,1.4,Wanliu,2014-09-14 14:00:00,Good
13504,2014,9,14,15,18.0,30.0,5.0,37.0,300.0,30.0,22.9,1012.0,9.3,0.0,ESE,1.1,Wanliu,2014-09-14 15:00:00,Good
13505,2014,9,14,16,7.0,41.0,7.0,37.0,200.0,29.0,21.7,1012.0,10.8,0.0,ESE,0.6,Wanliu,2014-09-14 16:00:00,Good
13506,2014,9,14,17,9.0,27.0,7.0,41.0,300.0,27.0,19.4,1012.0,11.9,0.0,NW,0.7,Wanliu,2014-09-14 17:00:00,Good
13507,2014,9,14,18,11.0,21.0,6.0,45.0,300.0,24.0,17.0,1012.4,11.5,0.0,NW,0.2,Wanliu,2014-09-14 18:00:00,Good
13508,2014,9,14,19,11.0,57.0,7.0,78.0,600.0,2.0,16.7,1013.0,12.2,0.0,N,0.1,Wanliu,2014-09-14 19:00:00,Good
13509,2014,9,14,20,27.0,118.0,9.0,84.0,800.0,2.0,16.4,1013.4,13.9,0.0,N,0.0,Wanliu,2014-09-14 20:00:00,Good
13510,2014,9,14,21,32.0,139.0,10.0,91.0,700.0,2.0,15.8,1013.3,13.5,0.0,N,0.0,Wanliu,2014-09-14 21:00:00,Good
13511,2014,9,14,22,49.0,152.0,9.0,86.0,700.0,2.0,15.1,1013.2,13.3,0.0,N,0.0,Wanliu,2014-09-14 22:00:00,Moderate
13512,2014,9,14,23,42.0,136.0,8.0,80.0,700.0,2.0,14.4,1013.3,13.8,0.0,N,0.0,Wanliu,2014-09-14 23:00:00,Moderate
13513,2014,9,15,0,55.0,151.0,9.0,76.0,800.0,2.0,14.2,1013.6,12.9,0.0,N,0.0,Wanliu,2014-09-15 00:00:00,Moderate
13514,2014,9,15,1,45.0,142.0,10.0,76.0,800.0,2.0,14.1,1013.7,11.8,0.0,ENE,0.7,Wanliu,2014-09-15 01:00:00,Moderate
13515,2014,9,15,2,36.0,89.0,10.0,72.0,700.0,2.0,14.6,1014.0,11.2,0.0,ENE,0.9,Wanliu,2014-09-15 02:00:00,Moderate
13516,2014,9,15,3,27.0,71.0,8.0,66.0,500.0,2.0,14.3,1014.0,11.6,0.0,ENE,1.4,Wanliu,2014-09-15 03:00:00,Good
13517,2014,9,15,4,27.0,75.0,7.0,64.0,500.0,2.0,14.1,1014.1,10.3,0.0,E,1.2,Wanliu,2014-09-15 04:00:00,Good
13518,2014,9,15,5,27.0,68.0,8.0,59.0,500.0,2.0,14.0,1014.5,9.8,0.0,ENE,1.4,Wanliu,2014-09-15 05:00:00,Good
13519,2014,9,15,6,22.0,53.0,7.0,56.0,500.0,2.0,14.2,1014.8,10.0,0.0,ENE,1.6,Wanliu,2014-09-15 06:00:00,Good
13520,2014,9,15,7,19.0,38.0,6.0,57.0,400.0,2.0,18.9,1014.7,8.5,0.0,ENE,1.2,Wanliu,2014-09-15 07:00:00,Good
13521,2014,9,15,8,24.0,68.0,12.0,52.0,500.0,2.0,21.8,1014.8,7.6,0.0,E,1.6,Wanliu,2014-09-15 08:00:00,Good
13522,2014,9,15,9,20.0,43.0,14.0,50.0,500.0,2.0,23.6,1014.5,5.0,0.0,ENE,2.5,Wanliu,2014-09-15 09:00:00,Good
13523,2014,9,15,10,15.0,47.0,12.0,44.0,400.0,11.0,26.4,1013.7,1.6,0.0,NNE,1.4,Wanliu,2014-09-15 10:00:00,Good
13524,2014,9,15,11,14.0,14.0,12.0,39.0,300.0,24.0,27.0,1012.8,1.4,0.0,NE,1.7,Wanliu,2014-09-15 11:00:00,Good
13525,2014,9,15,12,8.0,8.0,7.0,24.0,200.0,42.0,27.7,1012.0,1.2,0.0,NNE,2.7,Wanliu,2014-09-15 12:00:00,Good
13526,2014,9,15,13,7.0,7.0,5.0,19.0,200.0,52.0,27.7,1011.4,4.0,0.0,WSW,1.5,Wanliu,2014-09-15 13:00:00,Good
13527,2014,9,15,14,6.0,6.0,5.0,19.0,200.0,61.0,28.7,1010.4,2.0,0.0,W,1.6,Wanliu,2014-09-15 14:00:00,Good
13528,2014,9,15,15,13.0,13.0,6.0,26.0,200.0,62.0,27.4,1010.1,3.1,0.0,WSW,3.5,Wanliu,2014-09-15 15:00:00,Good
13529,2014,9,15,16,12.0,52.0,7.0,36.0,200.0,65.0,26.4,1010.1,4.2,0.0,WSW,2.3,Wanliu,2014-09-15 16:00:00,Good
13530,2014,9,15,17,12.0,49.0,7.0,42.0,300.0,87.0,24.3,1009.9,5.6,0.0,WSW,2.4,Wanliu,2014-09-15 17:00:00,Good
13531,2014,9,15,18,17.0,71.0,6.0,50.0,300.0,78.0,23.1,1010.4,3.6,0.0,WSW,3.5,Wanliu,2014-09-15 18:00:00,Good
13532,2014,9,15,19,9.0,37.0,4.0,52.0,300.0,46.0,21.2,1010.9,4.7,0.0,WSW,2.7,Wanliu,2014-09-15 19:00:00,Good
13533,2014,9,15,20,15.0,50.0,4.0,53.0,300.0,35.0,20.7,1011.4,6.6,0.0,SW,1.8,Wanliu,2014-09-15 20:00:00,Good
13534,2014,9,15,21,18.0,78.0,5.0,60.0,300.0,29.0,19.6,1011.8,8.0,0.0,WSW,1.6,Wanliu,2014-09-15 21:00:00,Good
13535,2014,9,15,22,22.0,97.0,6.0,68.0,400.0,18.0,16.5,1011.7,9.9,0.0,WNW,0.4,Wanliu,2014-09-15 22:00:00,Good
13536,2014,9,15,23,29.0,104.0,7.0,81.0,400.0,2.0,14.3,1011.8,10.5,0.0,N,0.0,Wanliu,2014-09-15 23:00:00,Good
13537,2014,9,16,0,26.0,106.0,6.0,86.0,400.0,2.0,13.9,1012.0,9.5,0.0,NE,1.3,Wanliu,2014-09-16 00:00:00,Good
13538,2014,9,16,1,32.0,109.0,6.0,82.0,400.0,2.0,14.4,1012.0,9.2,0.0,ENE,0.2,Wanliu,2014-09-16 01:00:00,Good
13539,2014,9,16,2,30.0,101.0,6.0,81.0,500.0,2.0,14.2,1012.1,9.8,0.0,NE,1.0,Wanliu,2014-09-16 02:00:00,Good
13540,2014,9,16,3,32.0,113.0,6.0,80.0,500.0,2.0,14.1,1012.0,9.9,0.0,NE,0.4,Wanliu,2014-09-16 03:00:00,Good
13541,2014,9,16,4,30.0,85.0,7.0,78.0,500.0,2.0,13.3,1012.1,9.2,0.0,ENE,0.4,Wanliu,2014-09-16 04:00:00,Good
13542,2014,9,16,5,26.0,87.0,6.0,75.0,500.0,2.0,13.1,1012.5,9.9,0.0,NE,1.2,Wanliu,2014-09-16 05:00:00,Good
13543,2014,9,16,6,29.0,82.0,7.0,70.0,500.0,2.0,14.3,1013.1,9.9,0.0,NE,1.2,Wanliu,2014-09-16 06:00:00,Good
13544,2014,9,16,7,25.0,85.0,9.0,70.0,600.0,2.0,17.3,1013.4,10.2,0.0,E,1.2,Wanliu,2014-09-16 07:00:00,Good
13545,2014,9,16,8,39.0,108.0,9.0,71.0,700.0,2.0,18.8,1013.4,9.0,0.0,ESE,0.8,Wanliu,2014-09-16 08:00:00,Moderate
13546,2014,9,16,9,28.0,75.0,9.0,69.0,600.0,2.0,20.3,1013.4,9.5,0.0,ENE,1.0,Wanliu,2014-09-16 09:00:00,Good
13547,2014,9,16,10,19.0,60.0,9.0,65.0,500.0,5.0,20.7,1013.0,9.9,0.0,ESE,0.5,Wanliu,2014-09-16 10:00:00,Good
13548,2014,9,16,11,18.0,67.0,9.0,65.0,500.0,6.0,21.3,1012.5,7.9,0.0,E,1.4,Wanliu,2014-09-16 11:00:00,Good
13549,2014,9,16,12,22.0,31.0,9.0,58.0,400.0,22.0,21.7,1012.6,10.8,0.0,ESE,0.2,Wanliu,2014-09-16 12:00:00,Good
13550,2014,9,16,13,25.0,78.0,9.0,56.0,400.0,26.0,21.2,1012.0,12.6,0.0,NE,0.6,Wanliu,2014-09-16 13:00:00,Good
13551,2014,9,16,14,25.0,78.0,9.0,64.0,400.0,23.0,20.6,1011.9,12.0,0.0,ENE,0.8,Wanliu,2014-09-16 14:00:00,Good
13552,2014,9,16,15,31.0,93.0,9.0,80.0,500.0,13.0,20.1,1012.0,11.3,0.0,ENE,0.8,Wanliu,2014-09-16 15:00:00,Good
13553,2014,9,16,16,32.0,120.0,9.0,100.0,600.0,2.0,19.8,1011.8,12.1,0.0,NE,0.9,Wanliu,2014-09-16 16:00:00,Good
13554,2014,9,16,17,39.0,99.0,9.0,109.0,700.0,2.0,19.1,1012.0,13.1,0.0,NE,0.7,Wanliu,2014-09-16 17:00:00,Moderate
13555,2014,9,16,18,40.0,128.0,8.0,113.0,700.0,2.0,18.2,1012.2,13.3,0.0,ENE,0.0,Wanliu,2014-09-16 18:00:00,Moderate
13556,2014,9,16,19,57.0,178.0,10.0,126.0,1100.0,2.0,19.1,1012.9,12.6,0.0,W,1.5,Wanliu,2014-09-16 19:00:00,Moderate
13557,2014,9,16,20,72.0,169.0,9.0,124.0,900.0,2.0,18.0,1013.0,13.3,0.0,WSW,1.0,Wanliu,2014-09-16 20:00:00,Moderate
13558,2014,9,16,21,66.0,148.0,10.0,105.0,700.0,2.0,18.3,1013.4,13.6,0.0,W,2.4,Wanliu,2014-09-16 21:00:00,Moderate
13559,2014,9,16,22,60.0,142.0,9.0,97.0,700.0,2.0,17.9,1013.7,14.0,0.0,WSW,2.3,Wanliu,2014-09-16 22:00:00,Moderate
13560,2014,9,16,23,65.0,143.0,8.0,91.0,700.0,2.0,17.2,1013.8,14.3,0.0,WSW,1.5,Wanliu,2014-09-16 23:00:00,Moderate
13561,2014,9,17,0,51.0,114.0,7.0,80.0,700.0,2.0,16.7,1013.9,13.6,0.0,WSW,2.1,Wanliu,2014-09-17 00:00:00,Moderate
13562,2014,9,17,1,41.0,84.0,7.0,73.0,600.0,2.0,17.0,1013.9,12.9,0.0,WSW,1.0,Wanliu,2014-09-17 01:00:00,Moderate
13563,2014,9,17,2,30.0,55.0,7.0,67.0,600.0,2.0,15.9,1013.8,13.0,0.0,WSW,0.7,Wanliu,2014-09-17 02:00:00,Good
13564,2014,9,17,3,29.0,50.0,8.0,63.0,500.0,2.0,15.4,1013.7,12.2,0.0,W,1.9,Wanliu,2014-09-17 03:00:00,Good
13565,2014,9,17,4,14.0,31.0,7.0,57.0,500.0,2.0,15.6,1013.8,11.6,0.0,W,1.4,Wanliu,2014-09-17 04:00:00,Good
13566,2014,9,17,5,16.0,38.0,7.0,52.0,400.0,6.0,15.1,1014.7,12.4,0.0,WSW,1.3,Wanliu,2014-09-17 05:00:00,Good
13567,2014,9,17,6,20.0,59.0,6.0,54.0,400.0,2.0,15.5,1015.7,13.0,0.0,W,1.3,Wanliu,2014-09-17 06:00:00,Good
13568,2014,9,17,7,28.0,62.0,6.0,58.0,500.0,2.0,16.2,1015.6,13.5,0.0,NW,0.9,Wanliu,2014-09-17 07:00:00,Good
13569,2014,9,17,8,27.0,74.0,7.0,57.0,600.0,2.0,17.4,1015.9,13.7,0.0,N,1.1,Wanliu,2014-09-17 08:00:00,Good
13570,2014,9,17,9,41.0,108.0,8.0,63.0,700.0,2.0,18.4,1015.7,14.5,0.0,NW,0.6,Wanliu,2014-09-17 09:00:00,Moderate
13571,2014,9,17,10,78.0,163.0,10.0,81.0,800.0,2.0,20.0,1015.8,14.6,0.0,ENE,0.8,Wanliu,2014-09-17 10:00:00,Unhealthy
13572,2014,9,17,11,89.0,193.0,11.0,97.0,900.0,2.0,20.5,1015.5,13.9,0.0,ENE,0.0,Wanliu,2014-09-17 11:00:00,Unhealthy
13573,2014,9,17,12,108.0,187.0,13.0,107.0,1000.0,2.0,21.7,1015.0,14.3,0.0,NE,0.0,Wanliu,2014-09-17 12:00:00,Unhealthy
13574,2014,9,17,13,106.0,177.0,13.0,120.0,1000.0,6.0,21.6,1014.3,13.5,0.0,N,0.2,Wanliu,2014-09-17 13:00:00,Unhealthy
13575,2014,9,17,14,108.0,139.0,13.0,121.0,1000.0,20.0,22.7,1013.9,12.6,0.0,WSW,1.2,Wanliu,2014-09-17 14:00:00,Unhealthy
13576,2014,9,17,15,88.0,117.0,12.0,113.0,900.0,26.0,22.2,1013.6,12.4,0.0,SW,1.2,Wanliu,2014-09-17 15:00:00,Unhealthy
13577,2014,9,17,16,59.0,86.0,12.0,84.0,600.0,43.0,22.4,1013.9,13.2,0.0,SW,1.5,Wanliu,2014-09-17 16:00:00,Moderate
13578,2014,9,17,17,37.0,74.0,10.0,74.0,600.0,49.0,20.5,1014.0,12.7,0.0,WSW,1.9,Wanliu,2014-09-17 17:00:00,Moderate
13579,2014,9,17,18,38.0,77.0,8.0,70.0,500.0,48.0,18.6,1014.4,13.5,0.0,WSW,1.7,Wanliu,2014-09-17 18:00:00,Moderate
13580,2014,9,17,19,34.0,92.0,6.0,84.0,600.0,26.0,17.6,1015.2,14.3,0.0,WSW,1.1,Wanliu,2014-09-17 19:00:00,Good
13581,2014,9,17,20,47.0,109.0,7.0,89.0,600.0,12.0,15.6,1015.6,14.6,0.0,WNW,0.6,Wanliu,2014-09-17 20:00:00,Moderate
13582,2014,9,17,21,51.0,112.0,7.0,97.0,800.0,2.0,14.5,1015.7,14.0,0.0,W,0.0,Wanliu,2014-09-17 21:00:00,Moderate
13583,2014,9,17,22,56.0,102.0,8.0,94.0,800.0,2.0,13.8,1015.7,13.6,0.0,N,0.0,Wanliu,2014-09-17 22:00:00,Moderate
13584,2014,9,17,23,55.0,99.0,8.0,90.0,800.0,2.0,13.3,1015.8,13.3,0.0,N,0.0,Wanliu,2014-09-17 23:00:00,Moderate
13585,2014,9,18,0,56.0,112.0,7.0,85.0,800.0,2.0,13.5,1015.8,13.5,0.0,ENE,0.6,Wanliu,2014-09-18 00:00:00,Moderate
13586,2014,9,18,1,58.0,118.0,9.0,81.0,900.0,2.0,13.1,1015.8,13.1,0.0,ENE,0.0,Wanliu,2014-09-18 01:00:00,Moderate
13587,2014,9,18,2,81.0,139.0,8.0,94.0,900.0,2.0,12.5,1015.6,12.5,0.0,N,0.0,Wanliu,2014-09-18 02:00:00,Unhealthy
13588,2014,9,18,3,104.0,159.0,10.0,96.0,900.0,2.0,11.9,1015.4,11.9,0.0,N,0.0,Wanliu,2014-09-18 03:00:00,Unhealthy
13589,2014,9,18,4,98.0,129.0,8.0,89.0,900.0,2.0,12.3,1015.4,12.3,0.0,E,0.4,Wanliu,2014-09-18 04:00:00,Unhealthy
13590,2014,9,18,5,82.0,107.0,8.0,75.0,800.0,2.0,11.9,1015.7,11.9,0.0,E,0.5,Wanliu,2014-09-18 05:00:00,Unhealthy
13591,2014,9,18,6,79.0,87.0,7.0,80.0,700.0,2.0,12.2,1015.9,12.2,0.0,ENE,0.6,Wanliu,2014-09-18 06:00:00,Unhealthy
13592,2014,9,18,7,78.0,103.0,8.0,67.0,900.0,2.0,15.1,1016.0,15.1,0.0,ENE,0.0,Wanliu,2014-09-18 07:00:00,Unhealthy
13593,2014,9,18,8,87.0,136.0,8.0,70.0,1000.0,2.0,18.4,1016.1,13.5,0.0,WSW,0.9,Wanliu,2014-09-18 08:00:00,Unhealthy
13594,2014,9,18,9,85.0,113.0,8.0,77.0,800.0,4.0,21.8,1015.7,13.7,0.0,WNW,0.5,Wanliu,2014-09-18 09:00:00,Unhealthy
13595,2014,9,18,10,79.0,104.0,11.0,78.0,800.0,19.0,24.5,1015.1,12.8,0.0,W,1.1,Wanliu,2014-09-18 10:00:00,Unhealthy
13596,2014,9,18,11,76.0,97.0,12.0,92.0,800.0,45.0,26.2,1014.0,11.1,0.0,WSW,1.0,Wanliu,2014-09-18 11:00:00,Unhealthy
13597,2014,9,18,12,68.0,68.0,12.0,76.0,700.0,106.0,27.3,1013.1,10.5,0.0,SSW,1.7,Wanliu,2014-09-18 12:00:00,Moderate
13598,2014,9,18,13,64.0,64.0,11.0,74.0,700.0,125.0,28.0,1012.1,9.8,0.0,W,2.3,Wanliu,2014-09-18 13:00:00,Moderate
13599,2014,9,18,14,71.0,71.0,10.0,73.0,700.0,106.0,28.4,1011.3,9.6,0.0,SW,1.0,Wanliu,2014-09-18 14:00:00,Moderate
13600,2014,9,18,15,43.0,43.0,9.0,59.0,500.0,101.0,27.5,1010.6,8.4,0.0,WSW,2.7,Wanliu,2014-09-18 15:00:00,Moderate
13601,2014,9,18,16,54.0,67.0,10.0,59.0,500.0,115.0,26.9,1010.5,6.8,0.0,SW,1.5,Wanliu,2014-09-18 16:00:00,Moderate
13602,2014,9,18,17,38.0,38.0,9.0,50.0,400.0,114.0,24.7,1010.6,9.8,0.0,SW,1.9,Wanliu,2014-09-18 17:00:00,Moderate
13603,2014,9,18,18,30.0,63.0,8.0,65.0,500.0,88.0,22.1,1010.7,10.3,0.0,SW,1.0,Wanliu,2014-09-18 18:00:00,Good
13604,2014,9,18,19,38.0,94.0,9.0,85.0,600.0,77.0,19.3,1011.4,11.3,0.0,SW,0.7,Wanliu,2014-09-18 19:00:00,Moderate
13605,2014,9,18,20,38.0,104.0,8.0,128.0,700.0,26.0,20.6,1011.6,11.0,0.0,SW,1.6,Wanliu,2014-09-18 20:00:00,Moderate
13606,2014,9,18,21,42.0,98.0,8.0,125.0,700.0,21.0,20.2,1011.4,11.4,0.0,WSW,1.7,Wanliu,2014-09-18 21:00:00,Moderate
13607,2014,9,18,22,51.0,115.0,9.0,116.0,700.0,17.0,19.5,1011.0,11.5,0.0,SW,1.1,Wanliu,2014-09-18 22:00:00,Moderate
13608,2014,9,18,23,50.0,113.0,9.0,98.0,600.0,23.0,16.8,1010.3,13.1,0.0,SW,0.0,Wanliu,2014-09-18 23:00:00,Moderate
13609,2014,9,19,0,57.0,118.0,9.0,98.0,600.0,17.0,14.5,1009.9,12.9,0.0,N,0.0,Wanliu,2014-09-19 00:00:00,Moderate
13610,2014,9,19,1,50.0,111.0,9.0,95.0,600.0,13.0,13.6,1009.5,12.7,0.0,N,0.0,Wanliu,2014-09-19 01:00:00,Moderate
13611,2014,9,19,2,60.0,119.0,9.0,103.0,700.0,2.0,13.1,1009.3,12.6,0.0,N,0.0,Wanliu,2014-09-19 02:00:00,Moderate
13612,2014,9,19,3,65.0,138.0,7.0,107.0,700.0,2.0,12.8,1008.8,12.3,0.0,N,0.0,Wanliu,2014-09-19 03:00:00,Moderate
13613,2014,9,19,4,67.0,140.0,8.0,100.0,800.0,2.0,13.3,1008.6,12.0,0.0,N,0.0,Wanliu,2014-09-19 04:00:00,Moderate
13614,2014,9,19,5,59.0,104.0,8.0,99.0,800.0,2.0,14.1,1008.6,12.0,0.0,ENE,1.5,Wanliu,2014-09-19 05:00:00,Moderate
13615,2014,9,19,6,53.0,87.0,5.0,103.0,700.0,2.0,15.1,1008.9,12.2,0.0,ENE,1.5,Wanliu,2014-09-19 06:00:00,Moderate
13616,2014,9,19,7,60.0,129.0,6.0,102.0,700.0,2.0,16.8,1008.6,12.5,0.0,ENE,1.6,Wanliu,2014-09-19 07:00:00,Moderate
13617,2014,9,19,8,71.0,154.0,9.0,98.0,800.0,2.0,18.2,1008.7,13.5,0.0,ENE,1.5,Wanliu,2014-09-19 08:00:00,Moderate
13618,2014,9,19,9,79.0,150.0,11.0,94.0,700.0,3.0,20.3,1008.4,13.3,0.0,N,1.0,Wanliu,2014-09-19 09:00:00,Unhealthy
13619,2014,9,19,10,96.0,179.0,13.0,100.0,800.0,11.0,21.6,1007.2,14.0,0.0,WSW,1.0,Wanliu,2014-09-19 10:00:00,Unhealthy
13620,2014,9,19,11,115.0,167.0,17.0,115.0,900.0,18.0,23.8,1006.4,16.3,0.0,SW,1.9,Wanliu,2014-09-19 11:00:00,Unhealthy
13621,2014,9,19,12,124.0,201.0,21.0,98.0,900.0,50.0,24.5,1005.4,14.9,0.0,SSW,1.9,Wanliu,2014-09-19 12:00:00,Unhealthy
13622,2014,9,19,13,112.0,116.0,27.0,49.0,700.0,94.0,25.4,1004.2,14.2,0.0,SSW,1.8,Wanliu,2014-09-19 13:00:00,Unhealthy
13623,2014,9,19,14,86.0,86.0,19.0,40.0,600.0,96.0,25.5,1003.3,14.9,0.0,SSW,2.6,Wanliu,2014-09-19 14:00:00,Unhealthy
13624,2014,9,19,15,80.0,89.0,15.0,44.0,600.0,99.0,25.1,1002.6,15.4,0.0,WSW,2.7,Wanliu,2014-09-19 15:00:00,Unhealthy
